x,y,z
8.76096,-3.74275,3.03931
-8.51317,-3.74675,3.67257
3.79125,-3.75075,-8.45921
2.9143,-3.75475,8.79822
-8.08868,-3.75875,-4.52162
9.0159,-3.76275,-2.1343
-5.20871,-3.76675,7.66035
-1.33855,-3.77075,-9.16459
7.17383,-3.77476,5.85554
-9.2432,-3.77876,0.53314
6.45721,-3.78276,-6.63288
-0.284805,-3.78676,9.25091
-6.04168,-3.79076,-7.00916
9.18747,-3.79476,1.09098
-7.5072,-3.79876,5.40476
1.88825,-3.80276,-9.05392
4.72703,-3.80676,7.94756
-8.85135,-3.81076,-2.67053
8.32694,-3.81476,-4.01369
-3.43187,-3.81876,8.58134
-3.26177,-3.82276,-8.64565
8.246,-3.82676,4.16646
-8.89422,-3.83077,2.49362
4.86872,-3.83477,-7.84794
1.70698,-3.83877,9.07469
-7.39025,-3.84277,-5.53329
9.18576,-3.84677,-0.907875
-6.16185,-3.85077,6.87045
-0.102414,-3.85477,-9.22661
6.30398,-3.85877,6.73571
-9.19698,-3.86277,-0.703245
7.25771,-3.86677,-5.68978
-1.50295,-3.87077,9.09716
-5.03259,-3.87478,-7.72393
8.92795,-3.87878,2.2906
-8.13084,-3.88278,4.33746
3.06867,-3.88678,-8.68771
3.60972,-3.89078,8.47536
-8.38355,-3.89478,-3.81402
8.75493,-3.89878,-2.85495
-4.52972,-3.90278,8.01561
-2.07894,-3.90678,-8.96745
7.58674,-3.91078,5.2103
-9.11259,-3.91478,1.27873
5.85059,-3.91878,-7.10026
0.478098,-3.92278,9.18603
-6.55993,-3.92678,-6.44574
9.18928,-3.93079,0.325588
-6.99124,-3.93479,5.96992
1.12619,-3.93879,-9.12237
5.33477,-3.94279,7.48296
-8.98586,-3.94679,-1.9176
7.92172,-3.95079,-4.65163
-2.69377,-3.95479,8.78084
-3.94079,-3.95879,-8.29447
8.50894,-3.96279,3.4488
-8.60361,-3.96679,3.20039
4.17692,-3.97079,-8.17228
2.43612,-3.9748,8.84683
-7.76871,-3.9788,-4.8802
9.02232,-3.9828,-1.65383
-5.53771,-3.9868,7.31021
-0.859497,-3.9908,-9.12879
6.79625,-3.9948,6.15244
-9.16548,-3.9988,0.0592091
6.71973,-4.0028,-6.23079
-0.740922,-4.0068,9.13217
-5.6182,-4.0108,-7.23528
9.02766,-4.0148,1.5436
-7.6952,-4.0188,4.96317
2.32497,-4.0228,-8.85503
4.27075,-4.0268,8.09602
-8.61493,-4.03081,-3.08799
8.43471,-4.03481,-3.54626
-3.82684,-4.03881,8.30923
-2.78675,-4.04281,-8.71147
7.94033,-4.04681,4.53591
-8.91805,-4.05081,2.01478
5.20979,-4.05481,-7.5111
1.22802,-4.05881,9.05638
-7.02485,-4.06281,-5.84338
9.12546,-4.06681,-0.432503
-6.43186,-4.07081,6.48534
0.365699,-4.07482,-9.12481
5.88993,-4.07882,6.97653
-9.05449,-4.08282,-1.16048
7.46118,-4.08682,-5.2563
-1.94579,-4.09082,8.91511
-4.58303,-4.09482,-7.88849
8.70776,-4.09882,2.71562
-8.25523,-4.10282,3.8753
3.47234,-4.10682,-8.43071
3.13855,-4.11082,8.55866
-8.09216,-4.11482,-4.19346
8.7965,-4.11882,-2.37841
-4.88199,-4.12282,7.69211
-1.60072,-4.12683,-8.967
7.23363,-4.13083,5.5327
-9.06889,-4.13483,0.811427
6.14065,-4.13883,-6.7203
0.00768012,-4.14283,9.10148
-6.15607,-4.14683,-6.70124
9.06376,-4.15083,0.786633
-7.21021,-4.15483,5.54529
1.5743,-4.15883,-8.95688
4.89267,-4.16283,7.66372
-8.7817,-4.16683,-2.34932
8.06246,-4.17083,-4.19534
-3.10578,-4.17483,8.53961
-3.47403,-4.17884,-8.39455
8.23252,-4.18284,3.83791
-8.66228,-4.18684,2.72678
4.54014,-4.19084,-7.86282
1.95931,-4.19484,8.86366
-7.4334,-4.19884,-5.20715
8.9972,-4.20284,-1.17751
-5.84063,-4.20684,6.94187
-0.387364,-4.21084,-9.06194
6.40283,-4.21484,6.42175
-9.05744,-4.21884,-0.405097
6.95337,-4.22285,-5.81534
-1.19381,-4.22685,8.9838
-5.18394,-4.23085,-7.43147
8.83969,-4.23485,1.9814
-7.85243,-4.23885,4.51348
2.74444,-4.24285,-8.62938
3.80912,-4.24685,8.21309
-8.35337,-4.25085,-3.4859
8.51075,-4.25485,-3.07626
-4.20013,-4.25885,8.01381
-2.32052,-4.26285,-8.74318
7.61334,-4.26685,4.8817
-8.91018,-4.27085,1.539
5.52543,-4.27485,-7.15509
0.754905,-4.27886,9.00675
-6.64259,-4.28286,-6.12643
9.03447,-4.28686,0.0342923
-6.68016,-4.29086,6.0798
0.822564,-4.29486,-8.9932
5.46406,-4.29886,7.18776
-8.88329,-4.30286,-1.60389
7.63412,-4.30686,-4.81364
-2.37232,-4.31086,8.70566
-4.12702,-4.31486,-8.02183
8.46172,-4.31886,3.12197
-8.34796,-4.32287,3.40947
3.84716,-4.32687,-8.15338
2.6665,-4.33087,8.61007
-7.77861,-4.33487,-4.54996
8.80623,-4.33887,-1.90381
-5.20947,-4.34287,7.34854
-1.12723,-4.34687,-8.93499
6.86272,-4.35087,5.82863
-8.99542,-4.35487,0.342717
6.40277,-4.35887,-6.32493
-0.44374,-4.36287,8.98713
-5.73932,-4.36687,-6.92753
8.90902,-4.37087,1.23483
-7.39895,-4.37488,5.11039
2.00705,-4.37888,-8.7634
4.44299,-4.38288,7.81347
-8.551,-4.38688,-2.76327
8.16797,-4.39088,-3.74225
-3.49773,-4.39488,8.27351
-3.00528,-4.39888,-8.46275
7.93308,-4.40288,4.20486
-8.68901,-4.40688,2.25399
4.87926,-4.41088,-7.53239
1.48614,-4.41488,8.84874
-7.07455,-4.41888,-5.51582
8.94077,-4.42288,-0.707618
-6.10971,-4.42689,6.56309
0.075619,-4.43089,-8.96446
5.99548,-4.43489,6.66229
-8.91969,-4.43889,-0.857588
7.15711,-4.44289,-5.38855
-1.63232,-4.44689,8.80686
-4.74103,-4.45089,-7.59686
8.62689,-4.45489,2.3939
-7.97821,-4.45889,4.05788
3.14471,-4.46289,-8.37815
3.34436,-4.46689,8.29832
-8.06801,-4.47089,-3.86243
8.55479,-4.4749,-2.60594
-4.55002,-4.4789,7.69655
-1.84829,-4.4829,-8.74571
7.26666,-4.4869,5.20225
-8.86969,-4.4909,1.07721
5.81418,-4.4949,-6.78168
0.289885,-4.4989,8.92613
-6.24536,-4.5029,-6.38117
8.91333,-4.5069,0.490291
-6.89893,-4.5109,5.66185
1.26602,-4.5149,-8.83249
5.03564,-4.5189,7.36355
-8.68429,-4.5229,-2.03138
7.77579,-4.52691,-4.36396
-2.78053,-4.53091,8.46992
-3.66676,-4.53491,-8.12339
8.19108,-4.53891,3.50777
-8.40865,-4.54291,2.94221
4.20757,-4.54691,-7.84997
2.19585,-4.55091,8.62945
-7.44923,-4.55491,-4.8746
8.78417,-4.55891,-1.43342
-5.51063,-4.56291,6.98662
-0.660747,-4.56691,-8.87168
6.47585,-4.57091,6.09673
-8.89138,-4.57491,-0.116259
6.63575,-4.57892,-5.91611
-0.891659,-4.58292,8.84318
-5.31172,-4.58692,-7.12361
8.72589,-4.59092,1.66805
-7.55663,-4.59492,4.66735
2.42236,-4.59892,-8.54296
3.98793,-4.60292,7.93155
-8.29498,-4.60692,-3.15748
8.24557,-4.61092,-3.27871
-3.86779,-4.61492,7.9839
-2.54513,-4.61892,-8.49634
7.61216,-4.62292,4.54792
-8.68377,-4.62692,1.78432
5.19268,-4.63093,-7.18266
1.01889,-4.63493,8.80223
-6.69872,-4.63893,-5.79719
8.85339,-4.64293,-0.24641
-6.35687,-4.64693,6.1641
0.527221,-4.65093,-8.8369
5.57622,-4.65493,6.87294
-8.75297,-4.65893,-1.29609
7.33004,-4.66293,-4.95254
-2.05434,-4.66693,8.60229
-4.29163,-4.67093,-7.73074
8.38608,-4.67494,2.79617
-8.07203,-4.67894,3.59859
3.51595,-4.68294,-8.10606
2.87875,-4.68694,8.35137
-7.7603,-4.69094,-4.21578
8.56669,-4.69494,-2.13761
-4.87484,-4.69894,7.35907
-1.38088,-4.70294,-8.71639
6.90204,-4.70694,5.49605
-8.79941,-4.71094,0.614327
6.0747,-4.71494,-6.39276
-0.164779,-4.71894,8.81501
-5.83516,-4.72294,-6.60641
8.7627,-4.72694,0.933285
-7.08717,-4.73095,5.23356
1.69392,-4.73495,-8.64355
4.5926,-4.73895,7.51335
-8.45852,-4.74295,-2.44088
7.88176,-4.74695,-3.91719
-3.16847,-4.75095,8.2091
-3.20455,-4.75495,-8.19276
7.89725,-4.75895,3.87116
-8.43709,-4.76295,2.47583
4.5436,-4.76695,-7.52541
1.72892,-4.77095,8.61678
-7.09649,-4.77496,-5.18069
8.73049,-4.77896,-0.96956
-5.78406,-4.78296,6.60818
-0.203546,-4.78696,-8.77745
6.07495,-4.79096,6.33575
-8.75735,-4.79496,-0.563261
6.83852,-4.79896,-5.49588
-1.325,-4.80296,8.67041
-4.87542,-4.80696,-7.28858
8.51736,-4.81096,2.07587
-7.68254,-4.81496,4.21837
2.81824,-4.81896,-8.29669
3.52977,-4.82296,8.01746
-8.01494,-4.82697,-3.53004
8.29084,-4.83097,-2.81491
-4.21418,-4.83497,7.67227
-2.07929,-4.83897,-8.50064
7.27139,-4.84297,4.86545
-8.64663,-4.84697,1.32009
5.47892,-4.85097,-6.81539
0.559875,-4.85497,8.72444
-6.30783,-4.85897,-6.04994
8.73556,-4.86297,0.203841
-6.57418,-4.86697,5.75262
0.965222,-4.87097,-8.67997
5.15407,-4.87497,7.04771
-8.55818,-4.87898,-1.71846
7.47135,-4.88298,-4.50948
-2.4578,-4.88698,8.37118
-3.83801,-4.89098,-7.8325
8.12046,-4.89498,3.17762
-8.13348,-4.89898,3.13793
3.87244,-4.90298,-7.80801
2.41461,-4.90698,8.37205
-7.43183,-4.91098,-4.54424
8.54646,-4.91498,-1.67361
-5.17304,-4.91898,7.00309
-0.920594,-4.92299,-8.65545
6.52133,-4.92699,5.76169
-8.69824,-4.93099,0.161336
6.30575,-4.93499,-5.99028
-0.598362,-4.93899,8.67458
-5.41406,-4.94299,-6.80109
8.5834,-4.94699,1.36108
-7.244,-4.95099,4.79711
2.10415,-4.95499,-8.42737
4.14418,-4.95899,7.63113
-8.20717,-4.96299,-2.83037
7.9596,-4.96699,-3.4603
-3.53422,-4.97099,7.92455
-2.74269,-4.97499,-8.22965
7.58173,-4.979,4.21035
-8.4332,-4.983,2.01267
4.85361,-4.987,-7.18139
1.26805,-4.991,8.57216
-6.72664,-4.995,-5.45914
8.64553,-4.999,-0.514547
-6.02235,-5.003,6.22103
0.242082,-5.007,-8.65282
5.66208,-5.011,6.54452
-8.59405,-5.015,-0.996054
7.01009,-5.019,-5.06638
-1.74161,-5.02301,8.46972
-4.43264,-5.02701,-7.42165
8.28087,-5.03101,2.47308
-7.77611,-5.03501,3.76574
3.19271,-5.03901,-8.0259
3.07081,-5.04301,8.07082
-7.71234,-5.04701,-3.87912
8.3036,-5.05101,-2.35319
-4.53516,-5.05501,7.34024
-1.61839,-5.05901,-8.47273
6.91251,-5.06301,5.15588
-8.577,-5.06701,0.872027
5.73655,-5.07101,-6.43248
0.111408,-5.07502,8.61579
-5.90386,-5.07902,-6.2728
8.58791,-5.08302,0.640863
-6.76057,-5.08702,5.33075
1.38742,-5.09102,-8.4945
4.71757,-5.09502,7.1962
-8.33635,-5.09902,-2.12256
7.58038,-5.10302,-4.06166
-2.84068,-5.10702,8.11473
-3.38248,-5.11102,-7.90167
7.8314,-5.11502,3.53633
-8.16227,-5.11902,2.67823
4.20421,-5.12302,-7.48861
1.95431,-5.12703,8.36028
-7.08902,-5.13103,-4.83925
8.49424,-5.13503,-1.21628
-5.44312,-5.13903,6.63045
-0.469788,-5.14303,-8.56321
6.12649,-5.14703,5.99785
-8.56673,-5.15103,-0.279455
6.50616,-5.15503,-5.57633
-1.02572,-5.15903,8.50484
-4.98422,-5.16303,-6.96424
8.37637,-5.16703,1.77151
-7.36864,-5.17103,4.35472
2.49463,-5.17503,-8.1851
3.69269,-5.17904,7.71632
-7.93156,-5.18304,-3.19788
8.00471,-5.18704,-3.00322
-3.87593,-5.19104,7.61776
-2.2916,-5.19504,-8.23165
7.24616,-5.19904,4.52362
-8.39703,-5.20304,1.5551
5.13604,-5.20704,-6.81967
0.815599,-5.21104,8.49587
-6.3416,-5.21504,-5.70854
8.52975,-5.21904,-0.0707166
-6.23682,-5.22304,5.81566
0.673851,-5.22705,-8.49847
5.23937,-5.23105,6.72199
-8.40234,-5.23505,-1.41242
7.14962,-5.23905,-4.62984
-2.13935,-5.24305,8.24219
-3.98566,-5.24705,-7.52217
8.01929,-5.25105,2.84911
-7.83686,-5.25505,3.3118
3.53629,-5.25905,-7.73544
2.61344,-5.26305,8.09137
-7.38876,-5.26705,-4.2029
8.2838,-5.27105,-1.89594
-4.8291,-5.27505,6.98953
-1.16481,-5.27906,-8.41278
6.53741,-5.28306,5.41771
-8.47737,-5.28706,0.42564
5.96426,-5.29106,-6.03591
-0.32419,-5.29506,8.47687
-5.48893,-5.29906,-6.46465
8.41123,-5.30306,1.06239
-6.91509,-5.30706,4.90068
1.79162,-5.31106,-8.28147
4.27572,-5.31506,7.3122
-8.08864,-5.31906,-2.5063
7.65303,-5.32306,-3.61886
-3.201,-5.32706,7.83428
-2.9274,-5.33107,-7.93789
7.52042,-5.33507,3.87044
-8.15828,-5.33907,2.22188
4.50953,-5.34307,-7.14953
1.50025,-5.34707,8.31613
-6.7245,-5.35107,-5.11343
8.41031,-5.35507,-0.768023
-5.68367,-5.35907,6.24309
-0.0308141,-5.36307,-8.44017
5.7196,-5.36707,6.20328
-8.40556,-5.37107,-0.705742
6.67491,-5.37508,-5.15307
-1.43602,-5.37908,8.30683
-4.54789,-5.38308,-7.09501
8.1448,-5.38708,2.15445
-7.46044,-5.39108,3.90873
2.8633,-5.39508,-7.91799
3.2405,-5.39908,7.76847
-7.63313,-5.40308,-3.54148
8.01682,-5.40708,-2.54835
-4.1918,-5.41108,7.29033
-1.83759,-5.41508,-8.20367
6.89231,-5.41908,4.80933
-8.32766,-5.42308,1.11367
5.38938,-5.42708,-6.44215
0.373952,-5.43109,8.38829
-5.94338,-5.43509,-5.92757
8.38374,-5.43909,0.359589
-6.41985,-5.44309,5.39984
1.08948,-5.44709,-8.31518
4.81575,-5.45109,6.86252
-8.18324,-5.45509,-1.81015
7.25634,-5.45909,-4.18855
-2.5161,-5.46309,7.98898
-3.53684,-5.46709,-7.58958
7.73398,-5.47109,3.20197
-7.86446,-5.4751,2.85894
3.86254,-5.4791,-7.42026
2.16007,-5.4831,8.07897
-7.05029,-5.4871,-4.49279
8.23153,-5.4911,-1.44558
-5.09443,-5.4951,6.62199
-0.720961,-5.4991,-8.32106
6.14806,-5.5031,5.64954
-8.34696,-5.5071,-0.00825229
6.16082,-5.5111,-5.62779
-0.736481,-5.5151,8.30911
-5.06522,-5.5191,-6.62442
8.20644,-5.5231,1.46618
-7.03687,-5.52711,4.4647
2.17565,-5.53111,-8.04198
3.83086,-5.53511,7.39507
-7.81633,-5.53911,-2.86761
7.69636,-5.54311,-3.16858
-3.5368,-5.54711,7.53131
-2.48296,-5.55111,-7.93852
7.18916,-5.55511,4.17813
-8.12149,-5.55911,1.77134
4.78674,-5.56311,-6.79256
1.05486,-5.56711,8.23981
-6.34463,-5.57111,-5.35802
8.29508,-5.57511,-0.331242
-5.88766,-5.57912,5.84883
0.393964,-5.58312,-8.28695
5.30281,-5.58712,6.37686
-8.21558,-5.59112,-1.11522
6.81103,-5.59512,-4.72276
-1.82703,-5.59912,8.08157
-4.10741,-5.60312,-7.19265
7.88605,-5.60712,2.52396
-7.51886,-5.61112,3.46151
3.20071,-5.61512,-7.63059
2.79004,-5.61912,7.78724
-7.31344,-5.62313,-3.85929
7.99583,-5.62713,-2.09814
-4.48009,-5.63113,6.944
-1.39114,-5.63513,-8.1431
6.52205,-5.63913,5.06588
-8.22801,-5.64313,0.674453
5.61222,-5.64713,-6.05086
-0.0544897,-5.65113,8.24995
-5.53411,-5.65513,-6.115
8.20823,-5.65913,0.774024
-6.57042,-5.66313,4.97579
1.48669,-5.66713,-8.10391
4.38024,-5.67113,6.97508
-7.93786,-5.67513,-2.18706
7.32595,-5.67914,-3.75205
-2.86979,-5.68314,7.71144
-3.08861,-5.68714,-7.62345
7.42645,-5.69114,3.5297
-7.85869,-5.69514,2.40963
4.16178,-5.69914,-7.08515
1.71317,-5.70314,8.03363
-6.69023,-5.70714,-4.76123
8.147,-5.71114,-1.00458
-5.32962,-5.71514,6.23957
-0.289278,-5.71914,-8.19803
5.74654,-5.72315,5.85003
-8.18641,-5.72715,-0.42726
6.32508,-5.73115,-5.21031
-1.13956,-5.73515,8.11231
-4.63504,-5.73915,-6.75119
7.97638,-5.74315,1.84219
-7.12519,-5.74715,4.02517
2.53738,-5.75115,-7.77727
3.38541,-5.75515,7.44428
-7.52087,-5.75915,-3.20448
7.7061,-5.76315,-2.72069
-3.84619,-5.76715,7.20741
-2.03611,-5.77115,-7.90873
6.83936,-5.77516,4.45766
-8.05201,-5.77916,1.32908
5.03425,-5.78316,-6.41962
0.6206,-5.78716,8.13165
-5.95145,-5.79116,-5.5716
8.14909,-5.79516,0.0916345
-6.06568,-5.79916,5.4385
0.802176,-5.80316,-8.10431
4.88475,-5.80716,6.51276
-7.99772,-5.81116,-1.5056
6.91369,-5.81516,-4.28774
-2.19654,-5.81916,7.83023
-3.66519,-5.82316,-7.25652
7.6032,-5.82717,2.86974
-7.54348,-5.83117,3.01554
3.52009,-5.83517,-7.31846
2.34379,-5.83917,7.77244
-6.97419,-5.84317,-4.14946
7.94174,-5.84717,-1.65509
-4.73912,-5.85117,6.58062
-0.954745,-5.85517,-8.05018
6.13737,-5.85917,5.29177
-8.09701,-5.86317,0.248106
5.80323,-5.86717,-5.6479
-0.459417,-5.87117,8.08197
-5.11602,-5.87517,-6.26966
8.00411,-5.87918,1.17024
-6.68757,-5.88318,4.54584
1.86322,-5.88718,-7.86572
3.94179,-5.89118,7.05382
-7.66748,-5.89518,-2.54098
7.36569,-5.89918,-3.30852
-3.19837,-5.90318,7.411
-2.64346,-5.90718,-7.62347
7.09831,-5.91118,3.83039
-7.81946,-5.91518,1.96637
4.43225,-5.91918,-6.7319
1.27526,-5.92318,7.95548
-6.31462,-5.92719,-4.9994
8.03056,-5.93119,-0.575423
-5.52755,-5.93519,5.84976
0.127784,-5.93919,-8.04424
5.33505,-5.94319,6.01796
-7.99648,-5.94719,-0.828983
6.45599,-5.95119,-4.78576
-1.52282,-5.95519,7.88776
-4.20074,-5.95919,-6.84411
7.71898,-5.96319,2.20401
-7.1794,-5.96719,3.58453
2.87469,-5.97119,-7.48873
2.94186,-5.97519,7.45939
-7.2038,-5.9792,-3.5149
7.68202,-5.9832,-2.27769
-4.12732,-5.9872,6.86431
-1.59713,-5.9912,-7.84568
6.47292,-5.9952,4.70732
-7.9492,-5.9992,0.905391
5.25052,-6.0032,-6.03271
0.199972,-6.0072,7.99209
-5.54711,-6.0112,-5.75283
7.97303,-6.0152,0.498161
-6.21046,-6.0192,5.01989
1.19144,-6.0232,-7.89313
4.45515,-6.0272,6.62
-7.7531,-6.03121,-1.87457
6.98215,-6.03521,-3.85044
-2.54236,-6.03921,7.55409
-3.22371,-6.04321,-7.2861
7.29773,-6.04721,3.18973
-7.53398,-6.05121,2.57333
3.81176,-6.05521,-6.98605
1.9043,-6.05921,7.72396
-6.62152,-6.06321,-4.40375
7.85469,-6.06721,-1.22176
-4.96727,-6.07121,6.20215
-0.530932,-6.07522,-7.92527
5.74038,-6.07922,5.48555
-7.93523,-6.08322,-0.16288
5.96115,-6.08722,-5.2355
-0.854378,-6.09122,7.88461
-4.69144,-6.09522,-6.39052
7.77237,-6.09922,1.54587
-6.77044,-6.10322,4.1124
2.21681,-6.10722,-7.60182
3.50288,-6.11122,7.09808
-7.3735,-6.11522,-2.86977
7.37103,-6.11922,-2.86757
-3.49982,-6.12322,7.08925
-2.21136,-6.12722,-7.58729
6.75133,-6.13123,4.10215
-7.74679,-6.13523,1.53174
4.67223,-6.13923,-6.3624
0.848893,-6.14323,7.84475
-5.92552,-6.14723,-5.20574
7.88267,-6.15123,-0.160643
-5.69868,-6.15523,5.4441
0.527744,-6.15923,-7.86037
4.91588,-6.16323,6.15213
-7.77809,-6.16723,-1.21101
6.5526,-6.17123,-4.35653
-1.88394,-6.17524,7.63657
-3.76481,-6.17924,-6.90241
7.43699,-6.18324,2.54142
-7.19897,-6.18724,3.14531
3.17845,-6.19124,-7.18095
2.50278,-6.19524,7.4401
-6.8668,-6.19924,-3.7969
7.62405,-6.20324,-1.84219
-4.37837,-6.20724,6.50385
-1.1686,-6.21124,-7.74951
6.09183,-6.21524,4.92548
-7.8156,-6.21924,0.487173
5.4341,-6.22324,-5.63398
-0.204502,-6.22725,7.82174
-5.13387,-6.23125,-5.90042
7.76769,-6.23525,0.885871
-6.32094,-6.23925,4.59538
1.55937,-6.24325,-7.65442
4.02269,-6.24725,6.69252
-7.48292,-6.25125,-2.21986
7.01241,-6.25525,-3.42023
-2.86232,-6.25925,7.25458
-2.78555,-6.26325,-7.28096
6.97123,-6.26725,3.48187
-7.49016,-6.27125,2.13749
4.07383,-6.27525,-6.63514
1.47418,-6.27926,7.64184
-6.24896,-6.28326,-4.6337
7.73494,-6.28726,-0.800721
-5.16296,-6.29126,5.81068
-0.122268,-6.29526,-7.76883
5.33329,-6.29926,5.64583
-7.74337,-6.30326,-0.555988
6.0848,-6.30726,-4.81599
-1.22886,-6.31126,7.65884
-4.26279,-6.31526,-6.47658
7.51599,-6.31926,1.89123
-6.81827,-6.32327,3.67798
2.54519,-6.32727,-7.31353
3.06608,-6.33127,7.10734
-7.05743,-6.33527,-3.1713
7.34166,-6.33927,-2.43181
-3.77213,-6.34327,6.74789
-1.78005,-6.34727,-7.51955
6.38736,-6.35127,4.34315
-7.64082,-6.35527,1.10836
4.88005,-6.35927,-5.97869
0.436673,-6.36327,7.70182
-5.52509,-6.36727,-5.37878
7.70393,-6.37127,0.237194
-5.8356,-6.37527,5.03008
0.908095,-6.37928,-7.64724
4.49753,-6.38328,6.24708
-7.53226,-6.38728,-1.57091
6.61401,-6.39128,-3.9251
-2.22059,-6.39528,7.35998
-3.3298,-6.39928,-6.92543
7.13183,-6.40328,2.8522
-7.18346,-6.40728,2.71011
3.46094,-6.41128,-6.84963
2.07081,-6.41528,7.3862
-6.51563,-6.41928,-4.04219
7.5322,-6.42329,-1.41682
-4.59757,-6.42729,6.128
-0.753153,-6.43129,-7.62045
5.69821,-6.43529,5.11053
-7.65038,-6.43929,0.0849031
5.58358,-6.44329,-5.22568
-0.582819,-6.44729,7.62186
-4.71409,-6.45129,-6.01317
7.53399,-6.45529,1.25227
-6.39611,-6.45929,4.16742
1.90355,-6.46329,-7.38934
3.58991,-6.46729,6.72954
-7.18854,-6.47129,-2.53915
7.01101,-6.4753,-2.98602
-3.15423,-6.4793,6.93322
-2.36042,-6.4833,-7.23846
6.62544,-6.4873,3.74413
-7.41192,-6.4913,1.71068
4.3044,-6.4953,-6.26763
1.0561,-6.4993,7.5262
-5.86263,-6.5033,-4.83081
7.58283,-6.5073,-0.394642
-5.31939,-6.5113,5.4136
0.268636,-6.5153,-7.58147
4.91843,-6.5193,5.77129
-7.52224,-6.5233,-0.928663
6.17304,-6.52731,-4.3918
-1.5804,-6.53131,7.4057
-3.8326,-6.53531,-6.52694
7.23284,-6.53931,2.21889
-6.83037,-6.54331,3.24517
2.83928,-6.54731,-7.00509
2.63404,-6.55131,7.08112
-6.72092,-6.55531,-3.44342
7.27734,-6.55931,-2.00392
-4.01334,-6.56331,6.38874
-1.35967,-6.56731,-7.41766
6.00841,-6.57131,4.55157
-7.5011,-6.57531,0.706231
5.05407,-6.57932,-5.58292
0.0412594,-6.58332,7.52717
-5.1156,-6.58732,-5.51705
7.49505,-6.59132,0.61548
-5.93706,-6.59532,4.61011
1.2663,-6.59932,-7.40577
4.07036,-6.60332,6.31097
-7.26014,-6.60732,-1.90623
6.636,-6.61132,-3.50056
-2.53042,-6.61532,7.05936
-2.89836,-6.61932,-6.9126
6.80507,-6.62332,3.13411
-7.13251,-6.62733,2.28163
3.71274,-6.63133,-6.49931
1.64866,-6.63533,7.29756
-6.14452,-6.63933,-4.26194
7.40659,-6.64333,-1.0043
-4.78317,-6.64733,5.73884
-0.3535,-6.65133,-7.45888
5.29428,-6.65533,5.26091
-7.45413,-6.65933,-0.298757
5.69758,-6.66333,-4.81016
-0.947486,-6.66733,7.39249
-4.29024,-6.67133,-6.08992
7.27454,-6.67533,1.58774
-6.43502,-6.67934,3.73858
2.22157,-6.68334,-7.09913
3.15945,-6.68734,6.73034
-6.87142,-6.69134,-2.83013
6.97371,-6.69534,-2.55731
-3.41591,-6.69934,6.59169
-1.93683,-6.70334,-7.16337
6.26219,-6.70734,3.97448
-7.29926,-6.71134,1.29564
4.50162,-6.71534,-5.88554
0.652796,-6.71934,7.37728
-5.4647,-6.72334,-4.99337
7.39884,-6.72734,-0.00622846
-5.44604,-6.73135,5.00297
0.639117,-6.73535,-7.36387
4.50395,-6.73935,5.85624
-7.27277,-6.74335,-1.27831
6.22481,-6.74735,-3.96547
-1.90648,-6.75135,7.12633
-3.4035,-6.75535,-6.54075
6.92579,-6.75935,2.51886
-6.80614,-6.76335,2.81666
3.11079,-6.76735,-6.67277
2.20949,-6.77135,7.01904
-6.36574,-6.77536,-3.68401
7.17794,-6.77936,-1.58667
-4.22146,-6.78336,6.01376
-0.952986,-6.78736,-7.28173
5.61659,-6.79136,4.72561
-7.32973,-6.79536,0.313303
5.19267,-6.79936,-5.17734
-0.327479,-6.80336,7.32168
-4.69947,-6.80736,-5.61915
7.25682,-6.81136,0.971552
-6.00187,-6.81536,4.18669
1.59976,-6.81936,-7.13702
3.64299,-6.82336,6.338
-6.96298,-6.82736,-2.21449
6.62507,-6.83137,-3.0726
-2.81105,-6.83537,6.73616
-2.47322,-6.83937,-6.8634
6.45837,-6.84337,3.38493
-7.04585,-6.84737,1.86266
3.93179,-6.85137,-6.13186
1.23913,-6.85537,7.17415
-5.75923,-6.85937,-4.44751
7.24742,-6.86337,-0.607431
-4.92821,-6.86737,5.3434
0.0275913,-6.87138,-7.26522
4.8824,-6.87538,5.37507
-7.22753,-6.87938,-0.661082
5.77477,-6.88338,-4.3899
-1.2882,-6.88738,7.13474
-3.86492,-6.89138,-6.12954
6.98769,-6.89538,1.90418
-6.43679,-6.89938,3.31154
2.51095,-6.90338,-6.78516
2.73405,-6.90738,6.69425
-6.53313,-6.91138,-3.09047
6.90008,-6.91538,-2.13691
-3.64517,-6.91938,6.23176
-1.52472,-6.92338,-7.0528
5.88346,-6.92739,4.17088
-7.15136,-6.93139,0.902196
4.66362,-6.93539,-5.491
0.267086,-6.93939,7.19538
-5.05746,-6.94339,-5.11972
7.18352,-6.94739,0.361734
-5.53575,-6.95139,4.58624
0.986443,-6.95539,-7.11684
4.08103,-6.95939,5.90864
-6.99599,-6.96339,-1.60228
6.23908,-6.96739,-3.53967
-2.20455,-6.97139,6.822
-2.97822,-6.97539,-6.51721
6.5963,-6.9794,2.78869
-6.74499,-6.9834,2.39526
3.35027,-6.9874,-6.32076
1.79528,-6.9914,6.92079
-5.99756,-6.9954,-3.88506
7.04337,-6.9994,-1.18291
-4.39451,-7.0034,5.625
-0.56286,-7.0074,-7.11193
5.21412,-7.0114,4.86346
-7.12604,-7.0154,-0.0601255
5.29425,-7.0194,-4.76434
-0.681276,-7.02341,7.08573
-4.27919,-7.02741,-5.68367
6.99016,-7.03141,1.30268
-6.02885,-7.03541,3.76245
